"Customer.Num","Gpch","Reportables","Revenue","Industry","Family","ParameterPanel","type"
"3170007176","HGLOB",995,3908.97,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170403543","VALP",600,1147.53,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170010915","TRANS",530,1382.61,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170001157","BIL-T",500,93.48,"Gov: University","ClinChem fully automated","Substrates","Public"
"3170403185","E2",3620,5002.3,"Gov: Hospital","Immunology","Fertility","Public"
"3170404473","Li",191,750.47,"Gov: Hospital","ClinChem fully automated","Electrolytes","Public"
"3170059045","B12",49754,22318.31,"Prv: Laboratory","Immunology","Anemia","Private"
"3170403969","VALP",822,3084.38,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170008116","HIV combi",6282,8366.66,"Prv: Laboratory","Immunology","Sexually Transmitted Diseases (STDs)","Private"
"3170403388","LACT",1802,1225.54,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170007470","BIL-D",1681,596.01,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170433860","Anti-HBc IgM",153,1791.76,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170007423","ASL/ASO",90,362.93,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170006479","P1NP",1721,2043.65,"Prv: Laboratory","Immunology","Bone","Private"
"3170404057","Abeta42",780,14734.72,"Gov: Hospital","Immunology","Alzheimer´s Disease","Public"
"3170064071","HCG+B",53,17.38,"Prv: Laboratory","Immunology","Fertility","Private"
"3170442508","U/CSF Protein",23130,2405.21,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170006785","Prealb",761,2446.81,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170403068","FT3",1148,1911.98,"Gov: Hospital","Immunology","Thyroid","Public"
"3170007824","Anti-HBs",4224,4155.37,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170405850","FERR",18830,24995.11,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170434721","CARB",961,2506.07,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170434130","Toxo IgG",28668,15724.45,"Prv: Laboratory","Immunology","Congenital Diseases","Private"
"3170403969","Syphilis",3491,6285.83,"Gov: Hospital","Immunology","Sexually Transmitted Diseases (STDs)","Public"
"3170001157","BIL-D",700,131.52,"Gov: University","ClinChem fully automated","Substrates","Public"
"3170007713","HCG+B",2026,1069.77,"Prv: Laboratory","Immunology","Fertility","Private"
"3170403147","NH3",2100,1183.56,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170006693","Anti-TG",900,1072.35,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170400685","PSA",9919,7912.27,"Prv: Laboratory","Immunology","Oncology","Private"
"3170405711","Anti-SARS-CoV-2",19200,27905.1,"Prv: Laboratory","Immunology","Respiratory","Private"
"3170007470","U/CSF Protein",397,66.24,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170006591","HCG+B",2603,1826.79,"Prv: Laboratory","Immunology","Fertility","Private"
"3170006648","LDH",6879,449.05,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170008236","CO2",9792,939.02,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170006532","mALB",59994,35953.01,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170404721","FT3",2200,1921.15,"Gov: Hospital","Immunology","Thyroid","Public"
"3170007776","HBsAg quant.",300,0,"Prv: Laboratory","Immunology","Hepatitis","Private"
"3170403551","IGF-1",1700,10977.75,"Gov: Hospital","Immunology","Growth Hormones","Public"
"3170001157","AST",500,65.76,"Gov: University","ClinChem fully automated","Enzymes","Public"
"3170404257","NH3",1800,745.56,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170008309","TRIGL",1797,-205.01,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170005849","HDL-C",2800,0,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170438472","Mg",2801,938.22,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170009501","PRG",933,1631.3,"Prv: Laboratory","Immunology","Fertility","Private"
"3170007443","PCT",42,273,"Prv: Laboratory","Immunology","Critical Care","Private"
"3170007143","Mg",1794,736.97,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170404117","B12",5531,10926.49,"Gov: Hospital","Immunology","Anemia","Public"
"3170404371","FT4",7149,2790.59,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170008116","CA 125",408,1143.64,"Prv: Laboratory","Immunology","Oncology","Private"
"3170008585","Toxo IgG",8235,2572.39,"Prv: Laboratory","Immunology","Congenital Diseases","Private"
"3170437069","HBsAg",2840,8584.68,"Gov: Occup. Healthc.","Immunology","Hepatitis","Public"
"3170009371","mALB",956,2680.22,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170006591","CREA-E",21644,3250.09,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170006644","TRIGL",14700,2086,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170434721","LH",18830,16997.41,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405133","Anti-SARS-CoV-2",6000,8499,"Gov: Hospital","Immunology","Respiratory","Public"
"3170001157","ALT",500,94.46,"Gov: University","ClinChem fully automated","Enzymes","Public"
"3170443769","HDL-C",23333,1264.65,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170009971","CO2",5750,0,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170059893","HCG+B",7485,4390.8,"Prv: Laboratory","Immunology","Fertility","Private"
"3170403147","HCG+B",4800,6825.6,"Gov: Hospital","Immunology","Fertility","Public"
"3170014946","CORT",739,1593.59,"Prv: Laboratory","Immunology","Hormones","Private"
"3170403388","TNT",8772,19191.17,"Gov: Hospital","Immunology","Cardiac","Public"
"3170403969","Toxo IgM",3451,5277.79,"Gov: Hospital","Immunology","Congenital Diseases","Public"
"3170404628","B2MG",607,1280.39,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170001168","UREA/BUN",2500,299,"Gov: University","ClinChem fully automated","Substrates","Public"
"3170001168","UA",2000,255.3,"Gov: University","ClinChem fully automated","Substrates","Public"
"3170009033","CREA-E",88185,8599.89,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170010649","TRANS",4200,1467.22,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170006617","PHOS",5419,405.04,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170401200","Syphilis",11900,0,"Prv: Laboratory","Immunology","Sexually Transmitted Diseases (STDs)","Private"
"3170006925","AAGP",16,201.79,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170064669","CMV IgM",1057,974.48,"Prv: Laboratory","Immunology","Congenital Diseases","Private"
"3170011616","UA",2375,349.4,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403669","FT4",8000,6606.8,"Gov: Hospital","Immunology","Thyroid","Public"
"3170008929","GGT",8400,0,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170001168","U/CSF Protein",1500,420.5,"Gov: University","ClinChem fully automated","Substrates","Public"
"3170403969","Anti-HAV IgM",209,1320.62,"Gov: Hospital","Immunology","Hepatitis","Public"
"3170433850","NH3",150,0,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170010915","UA",3765,169.92,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403057","HCG+B",2400,3437.52,"Gov: Hospital","Immunology","Fertility","Public"
"3170006618","HCG+B",4675,3976.65,"Prv: Laboratory","Immunology","Fertility","Private"
"3170001174","OPIA",400,492.46,"Gov: University","ClinChem fully automated","DAT","Public"
"3170006892","BIL-D",1456,247.1,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170006872","VALP",1291,3793.96,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170404035","CA 19-9",418,1597.22,"Gov: Hospital","Immunology","Oncology","Public"
"3170010847","TP",9326,214.24,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170001168","CHOL",2000,324.05,"Gov: University","ClinChem fully automated","Substrates","Public"
"3170405292","IgG",90,376.72,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170009501","U/CSF Protein",4542,855.36,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170008834","TP",5817,167.28,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170433008","GLU",24000,4134.83,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403370","Anti-HAV",248,5095.99,"Gov: Hospital","Immunology","Hepatitis","Public"
"3170009371","GGT",12433,2275.88,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170006479","Testosterone",13496,4970.55,"Prv: Laboratory","Immunology","Fertility","Private"
"3170403585","CRP",54250,25078.57,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403794","TP",61166,3882.6,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170001168","TRANS",700,878.99,"Gov: University","ClinChem fully automated","Specific Proteins","Public"
"3170403726","OPIA",602,993.75,"Gov: Hospital","ClinChem fully automated","DAT","Public"
"3170010489","GGT",38400,0,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170008213","TNT",1506,3247.81,"Prv: Laboratory","Immunology","Cardiac","Private"
"3170404147","GGT",22206,2070.05,"Gov: Military","ClinChem fully automated","Enzymes","Public"
"3170433850","LP (a)",654,2125.5,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170432143","LH",853,661.96,"Prv: Laboratory","Immunology","Fertility","Private"
"3170405064","GENT",1800,3273.66,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170001174","HDL-C",1050,790.32,"Gov: University","ClinChem fully automated","Substrates","Public"
"3170007819","ALP",12007,613.88,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170015090","PRL",731,827.76,"Prv: Laboratory","Immunology","Fertility","Private"
"3170006532","PRL",5546,2442.66,"Prv: Laboratory","Immunology","Fertility","Private"
"3170039052","Prealb",19050,5165.64,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170404266","CORT",279,1742.87,"Gov: Hospital","Immunology","Hormones","Public"
"3170001168","THC",1200,1506.96,"Gov: University","ClinChem fully automated","DAT","Public"
"3170403465","HGLOB",4157,4882.49,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170403012","NH3",971,634,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170007089","CO2",6083,352.01,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170435391","PSA",300,0,"Gov: Hospital","Immunology","Oncology","Public"
"3170434875","ALT",22528,466.28,"Prv: Laboratory","ClinChem fully automated","Enzymes","Private"
"3170009751","AFP",804,1540.02,"Prv: Laboratory","Immunology","Oncology","Private"
"3170001174","SI",5500,11.9,"Gov: University","ClinChem fully automated","Substrates","Public"
"3170006793","ALB",4174,400.11,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170431715","Mg",2500,0,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170405829","FSH",6980,3109.85,"Prv: Laboratory","Immunology","Fertility","Private"
"3170007176","ETOH",674,0,"Prv: Laboratory","ClinChem fully automated","DAT","Private"
"3170437863","CA 15-3",606,795.11,"Prv: Laboratory","Immunology","Oncology","Private"
"3170001168","mALB",600,753.42,"Gov: University","ClinChem fully automated","Specific Proteins","Public"
"3170403251","IgM",1800,1484.52,"Gov: Hospital","ClinChem fully automated","Specific Proteins","Public"
"3170010296","TRIGL",68897,13368.82,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170006693","TRIGL",16250,2887.95,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170001174","GGT",2000,328.8,"Gov: University","ClinChem fully automated","Enzymes","Public"
"3170401645","E2",8948,4782.2,"Prv: Laboratory","Immunology","Fertility","Private"
"3170008855","Vit D Total",1600,0,"Prv: Laboratory","Immunology","Bone","Private"
"3170009008","FE",3223,362.74,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170007143","TRANS",4424,4083.03,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170001168","GLU",3200,282.76,"Gov: University","ClinChem fully automated","Substrates","Public"
"3170010019","RF-II",218,2279.81,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170006532","ASL/ASO",466,267.89,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170404851","UREA/BUN",60719,5389.06,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170404117","FT4",7696,7737.6,"Gov: Hospital","Immunology","Thyroid","Public"
"3170001168","GGT",3200,526.08,"Gov: University","ClinChem fully automated","Enzymes","Public"
"3170008177","HGLOB",100,163.29,"Prv: Manufacturing","ClinChem fully automated","Specific Proteins","Private"
"3170006479","PRL",4142,1978.12,"Prv: Laboratory","Immunology","Fertility","Private"
"3170059045","HDL-C",206052,28227.35,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170010296","ProBNP",14563,79447.55,"Prv: Laboratory","Immunology","Cardiac","Private"
"3170006986","BARB",200,206.79,"Gov: Hospital","ClinChem fully automated","DAT","Public"
"3170001168","FE",1200,239.16,"Gov: University","ClinChem fully automated","Substrates","Public"
"3170008257","FERR",28395,14493.04,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170404285","Anti-HBc IgM",112,947.72,"Gov: Hospital","Immunology","Hepatitis","Public"
"3170007176","FT3",2279,4173.4,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170404345","PHOS",1084,314.83,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170403579","GGT",34401,2781.65,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170001174","mALB",300,376.71,"Gov: University","ClinChem fully automated","Specific Proteins","Public"
"3170403545","PRL",99,1134.55,"Gov: Hospital","Immunology","Fertility","Public"
"3170010801","DHEAS/DHEA",730,2473.44,"Prv: Laboratory","Immunology","Fertility","Private"
"3170009371","UREA/BUN",7006,982.52,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170404147","LACT",232,85.97,"Gov: Military","ClinChem fully automated","Substrates","Public"
"3170010915","mALB",2951,1675.65,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170059154","CA 15-3",6304,9996.13,"Prv: Laboratory","Immunology","Oncology","Private"
"3170404154","GGT",24427,3101.69,"Gov: Hospital","ClinChem fully automated","Enzymes","Public"
"3170012222","UREA/BUN",569,6.08000000000001,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403498","CREA-E",24179,4135.64,"Gov: Hospital","ClinChem fully automated","Substrates","Public"
"3170007176","CRP",57779,23530.3,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170434132","GENT",100,594.25,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170006479","Mg",4412,1311.64,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170007043","FPSA",4222,3719.93,"Prv: Laboratory","Immunology","Oncology","Private"
"3170008709","AMIK",666,4608.07,"Prv: Laboratory","ClinChem fully automated","TDM","Private"
"3170006954","Anti-TSHR",1028,11020.57,"Prv: Laboratory","Immunology","Thyroid","Private"
"3170403285","VANCO",5400,11308.68,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170001168","CRP",1500,1581,"Gov: University","ClinChem fully automated","Specific Proteins","Public"
"3170404070","ACETA",140,1452.93,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170007446","TP",5462,180.2,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170403843","CA 19-9",235,948.02,"Gov: Hospital","Immunology","Oncology","Public"
"3170005849","HCG+B",3300,0,"Prv: Laboratory","Immunology","Fertility","Private"
"3170404120","HBsAg",404,854.77,"Gov: Hospital","Immunology","Hepatitis","Public"
"3170007443","GLU",18400,0,"Prv: Laboratory","ClinChem fully automated","Substrates","Private"
"3170007423","Apo B",37,107.39,"Prv: Laboratory","ClinChem fully automated","Specific Proteins","Private"
"3170404264","SALI",168,1704.11,"Gov: Hospital","ClinChem fully automated","TDM","Public"
"3170434084","Anti-SARS-CoV-2",21000,30407.58,"Prv: Laboratory","Immunology","Respiratory","Private"
